Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774908014,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908015,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908016,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908017,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908018,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908019,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908020,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908021,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908022,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908023,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908024,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908025,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908026,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908027,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908028,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908029,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908030,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908031,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908032,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908033,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908034,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908035,25,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908036,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908037,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908038,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908039,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908040,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908041,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908042,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908043,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908044,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908045,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
1774908046,18,,Aggregated,27.285714,0.000000,90,130,140,150,300,620,1500,1600,1800,1800,1800,375,0,90,158.0058453877767,10.408878326416016,1763.063669204712,24.2
